2026-01-04 07:51:59,125 | INFO | config.enhanced_config_manager | Timing config loaded: enabled=False
2026-01-04 16:07:35,870 | INFO | src.strategies.adaptive_manager | Evaluating HDFCBANK with strategies: ['gap_trading', 'momentum_adaptive', 'volatility_regime', 'correlation_sync'] | Weights: {'gap_trading': 0.16666666666666666, 'momentum_adaptive': 0.18750000000000003, 'volatility_regime': 0.5208333333333334, 'correlation_sync': 0.125}
2026-01-04 16:07:35,968 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 16:07:36,270 | INFO | src.strategies.correlation_sync | Correlation entry approved for HDFCBANK: Correlation entry: MEDIUM correlation (0.565) | Regime: MEDIUM | Confidence: 0.79 (reactive: 0.00)
2026-01-04 16:07:36,459 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 16:07:36,654 | INFO | src.core.regime_weighting | Significant weight change - Session: POST_MARKET, Regime: VOLATILE_NEUTRAL
2026-01-04 16:07:36,654 | INFO | src.core.regime_weighting |   gap_trading: 0.17 (base: 0.25)
2026-01-04 16:07:36,655 | INFO | src.core.regime_weighting |   momentum_adaptive: 0.19 (base: 0.25)
2026-01-04 16:07:36,655 | INFO | src.core.regime_weighting |   volatility_regime: 0.52 (base: 0.25)
2026-01-04 16:07:36,655 | INFO | src.core.regime_weighting |   correlation_sync: 0.12 (base: 0.25)
2026-01-04 16:07:36,655 | INFO | src.strategies.adaptive_manager | Evaluating ICICIBANK with strategies: ['gap_trading', 'momentum_adaptive', 'volatility_regime', 'correlation_sync'] | Weights: {'gap_trading': 0.16666666666666666, 'momentum_adaptive': 0.18750000000000003, 'volatility_regime': 0.5208333333333334, 'correlation_sync': 0.125}
2026-01-04 16:07:36,656 | INFO | src.strategies.correlation_sync | Correlation entry approved for ICICIBANK: Correlation entry: MEDIUM correlation (0.400) | Regime: MEDIUM | Confidence: 0.61 (reactive: 0.00)
2026-01-04 16:07:36,816 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 16:07:36,961 | INFO | src.core.regime_weighting | Significant weight change - Session: POST_MARKET, Regime: VOLATILE_NEUTRAL
2026-01-04 16:07:36,961 | INFO | src.core.regime_weighting |   gap_trading: 0.17 (base: 0.25)
2026-01-04 16:07:36,962 | INFO | src.core.regime_weighting |   momentum_adaptive: 0.19 (base: 0.25)
2026-01-04 16:07:36,962 | INFO | src.core.regime_weighting |   volatility_regime: 0.52 (base: 0.25)
2026-01-04 16:07:36,962 | INFO | src.core.regime_weighting |   correlation_sync: 0.12 (base: 0.25)
2026-01-04 16:07:36,963 | INFO | src.strategies.adaptive_manager | Evaluating KOTAKBANK with strategies: ['gap_trading', 'momentum_adaptive', 'volatility_regime', 'correlation_sync'] | Weights: {'gap_trading': 0.16666666666666666, 'momentum_adaptive': 0.18750000000000003, 'volatility_regime': 0.5208333333333334, 'correlation_sync': 0.125}
2026-01-04 16:07:36,963 | INFO | src.core.warmup_manager | Strategy managers warmed up for 3 symbols
2026-01-04 16:07:36,963 | INFO | src.core.warmup_manager |   ✅ Completed: warmup_strategies (1.86s, 3 data points)
2026-01-04 16:07:36,964 | INFO | src.core.warmup_manager |   🔄 Executing: validate_warmup
2026-01-04 16:07:36,964 | WARNING | src.core.warmup_manager | Low data quality for HDFCBANK.SMA_50: 0 points
2026-01-04 16:07:36,965 | WARNING | src.core.warmup_manager | Low data quality for ICICIBANK.SMA_50: 0 points
2026-01-04 16:07:36,965 | WARNING | src.core.warmup_manager | Low data quality for KOTAKBANK.SMA_50: 0 points
2026-01-04 16:07:36,966 | WARNING | src.core.warmup_manager | Low data quality for AXISBANK.SMA_50: 0 points
2026-01-04 16:07:36,967 | WARNING | src.core.warmup_manager | Low data quality for SBIN.SMA_50: 0 points
2026-01-04 16:07:36,967 | WARNING | src.core.warmup_manager | Low data quality for TCS.SMA_50: 0 points
2026-01-04 16:07:36,968 | WARNING | src.core.warmup_manager | Low data quality for INFY.SMA_50: 0 points
2026-01-04 16:07:36,969 | WARNING | src.core.warmup_manager | Low data quality for HCLTECH.SMA_50: 0 points
2026-01-04 16:07:36,969 | WARNING | src.core.warmup_manager | Low data quality for WIPRO.SMA_50: 0 points
2026-01-04 16:07:36,970 | WARNING | src.core.warmup_manager | Low data quality for TECHM.SMA_50: 0 points
2026-01-04 16:07:36,971 | INFO | src.core.warmup_manager | Warmup validation passed: 4/4 checks
2026-01-04 16:07:36,971 | INFO | src.core.warmup_manager |   ✅ Completed: validate_warmup (0.01s, 4 data points)
2026-01-04 16:07:36,971 | INFO | src.core.warmup_manager | ✅ Warmup COMPLETED in 4.74 seconds
2026-01-04 16:07:36,971 | INFO | src.core.warmup_manager | ============================================================
2026-01-04 16:07:36,971 | INFO | src.core.warmup_manager | WARMUP SUMMARY
2026-01-04 16:07:36,971 | INFO | src.core.warmup_manager | ============================================================
2026-01-04 16:07:36,971 | INFO | src.core.warmup_manager | Status: SUCCESS
2026-01-04 16:07:36,972 | INFO | src.core.warmup_manager | Duration: 4.74 seconds
2026-01-04 16:07:36,972 | INFO | src.core.warmup_manager | Symbols warmed: 10/10
2026-01-04 16:07:36,972 | INFO | src.core.warmup_manager | Tasks completed: 6/6
2026-01-04 16:07:36,972 | INFO | src.core.warmup_manager | Indicator Status:
2026-01-04 16:07:36,972 | INFO | src.core.warmup_manager |   ✅ SMA_20
2026-01-04 16:07:36,972 | INFO | src.core.warmup_manager |   ✅ SMA_50
2026-01-04 16:07:36,972 | INFO | src.core.warmup_manager |   ✅ EMA_12
2026-01-04 16:07:36,972 | INFO | src.core.warmup_manager |   ✅ EMA_26
2026-01-04 16:07:36,973 | INFO | src.core.warmup_manager |   ✅ RSI_14
2026-01-04 16:07:36,973 | INFO | src.core.warmup_manager |   ✅ MACD
2026-01-04 16:07:36,973 | INFO | src.core.warmup_manager |   ✅ ATR_14
2026-01-04 16:07:36,973 | INFO | src.core.warmup_manager |   ❌ BOLLINGER_BANDS
2026-01-04 16:07:36,973 | INFO | src.core.warmup_manager | ============================================================
2026-01-04 16:07:36,974 | INFO | src.utils.sector_manager | Sector manager initialized
2026-01-04 16:07:36,975 | INFO | src.core.risk_manager | Risk Manager initialized with comprehensive risk controls
2026-01-04 16:07:36,975 | INFO | src.core.risk_governor | Added risk rule: EmergencyStop (priority: 5)
2026-01-04 16:07:36,976 | INFO | src.core.risk_governor | Added risk rule: MarketHours (priority: 10)
2026-01-04 16:07:36,976 | INFO | src.core.risk_governor | Added risk rule: DailyLossLimit (priority: 15)
2026-01-04 16:07:36,976 | INFO | src.core.risk_governor | Added risk rule: VolatilityAdjustment (priority: 25)
2026-01-04 16:07:36,976 | INFO | src.core.risk_governor | Risk Governor initialized with 4 risk rules
2026-01-04 16:07:36,976 | INFO | src.core.warmup_manager | WarmupManager initialized for 100 symbols with 60 days lookback
2026-01-04 16:07:36,977 | INFO | src.core.confidence_manager | Reactive confidence manager initialized
2026-01-04 16:07:36,977 | INFO | src.core.realtime_monitor | Real-time market monitor initialized with 60s update interval
2026-01-04 16:07:36,977 | INFO | src.core.data_risk_mitigator | Data source risk mitigator initialized
2026-01-04 16:07:36,977 | INFO | src.strategies.market_detector | Registered real-time callbacks for market events
2026-01-04 16:07:36,978 | INFO | src.core.realtime_monitor | Started monitoring 0 symbols
2026-01-04 16:07:36,978 | INFO | src.strategies.market_detector | Enhanced real-time market detector initialized
2026-01-04 16:07:36,978 | INFO | src.core.regime_weighting | Regime-aware strategy weighting system initialized
2026-01-04 16:07:36,978 | INFO | src.strategies.gap_trading | Gap trading strategy initialized
2026-01-04 16:07:36,978 | INFO | src.strategies.momentum_adaptive | Momentum adaptive strategy initialized
2026-01-04 16:07:36,978 | INFO | src.strategies.volatility_regime | Volatility regime strategy initialized
2026-01-04 16:07:36,979 | INFO | src.core.confidence_manager | Reactive confidence manager initialized
2026-01-04 16:07:36,979 | INFO | src.strategies.correlation_sync | Correlation sync strategy initialized with reactive confidence management
2026-01-04 16:07:36,979 | INFO | src.strategies.adaptive_manager | Adaptive strategy manager initialized with regime-aware weighting in AUTO mode
2026-01-04 16:07:36,979 | INFO | src.core.engine | Adaptive strategies initialized successfully
2026-01-04 16:07:36,980 | INFO | src.core.engine | Trading engine initialized with timing intelligence disabled
2026-01-04 16:07:36,980 | INFO | src.core.engine | Trading engine initialized with enhanced risk management
2026-01-04 16:07:36,980 | INFO | src.execution.adapter | Initialized PAPER execution adapter
2026-01-04 16:07:36,980 | INFO | src.broker.zerodha | ZerodhaBroker initialized in PAPER mode
2026-01-04 16:07:36,980 | INFO | src.broker.zerodha | Paper trading: No real connection required
2026-01-04 16:07:36,980 | INFO | src.execution.paper | Paper trading initialized
2026-01-04 16:07:36,981 | INFO | src.execution.paper | Paper trading mode initialized
2026-01-04 16:07:36,983 | INFO | src.core.system_arming | Added kill switch: emergency_file (Critical)
2026-01-04 16:07:36,983 | INFO | src.core.system_arming | Added kill switch: daily_loss_limit (Critical)
2026-01-04 16:07:36,983 | INFO | src.core.system_arming | Added kill switch: capital_availability (Critical)
2026-01-04 16:07:36,984 | INFO | src.core.system_arming | Added kill switch: market_hours (Non-critical)
2026-01-04 16:07:36,984 | INFO | src.core.system_arming | Added kill switch: system_health (Critical)
2026-01-04 16:07:36,984 | INFO | src.core.system_arming | Added kill switch: config_integrity (Critical)
2026-01-04 16:07:36,984 | INFO | src.core.system_arming | Added kill switch: state_integrity (Critical)
2026-01-04 16:07:36,984 | INFO | src.core.system_arming | System Arming initialized with 7 kill switches
2026-01-04 16:07:36,984 | INFO | src.core.system_arming | Starting system arming sequence...
2026-01-04 16:07:36,985 | ERROR | src.core.system_arming | Capital availability check failed: 'CapitalParameters' object has no attribute 'max_position_value'
2026-01-04 16:07:36,985 | ERROR | src.core.system_arming | Critical safety check failed: capital_availability
2026-01-04 16:07:51,973 | INFO | src.core.system_arming | Starting system arming sequence...
2026-01-04 16:07:51,973 | ERROR | src.core.system_arming | Capital availability check failed: 'CapitalParameters' object has no attribute 'max_position_value'
2026-01-04 16:07:51,996 | INFO | src.core.system_arming | 🔒 SYSTEM ARMED at 16:07:51
2026-01-04 16:07:51,996 | WARNING | src.core.system_arming | ⚠️  FORCE ARMED with 1 critical failures!
2026-01-04 16:07:51,997 | WARNING | src.core.engine | No regime manager available
2026-01-04 16:07:51,997 | INFO | src.screener.excel_screener | ============================================================
2026-01-04 16:07:51,997 | INFO | src.screener.excel_screener | STARTING EXCEL-DRIVEN SCREENER
2026-01-04 16:07:51,998 | INFO | src.screener.excel_screener | ============================================================
2026-01-04 16:07:53,452 | INFO | src.screener.excel_screener | Loaded 14 screener rules
2026-01-04 16:07:53,922 | INFO | src.screener.excel_screener | 
 ACTIVE FILTER RULES:
2026-01-04 16:07:55,306 | INFO | src.screener.excel_screener | Loaded 100 enabled stocks from universe
2026-01-04 16:07:57,113 | INFO | src.screener.excel_screener | Loaded sector mapping for 100 symbols
2026-01-04 16:07:57,718 | INFO | src.screener.excel_screener | Market Trend: BULLISH
2026-01-04 16:07:59,601 | INFO | src.screener.excel_screener | Successfully fetched data for 100/100 symbols
2026-01-04 16:07:59,601 | INFO | src.screener.excel_screener | Bulk data received: 100 symbols with data
2026-01-04 16:07:59,721 | INFO | src.screener.excel_screener | Starting screening of 100 symbols. Bulk data has 100 entries
2026-01-04 16:08:00,096 | INFO | src.screener.excel_screener | 
📊 REJECTION STATISTICS:
2026-01-04 16:08:00,097 | INFO | src.screener.excel_screener |    Total Processed: 100
2026-01-04 16:08:00,097 | INFO | src.screener.excel_screener |    Passed: 26
2026-01-04 16:08:00,097 | INFO | src.screener.excel_screener |    Rejected: 74
2026-01-04 16:08:00,098 | INFO | src.screener.excel_screener | 
   Top Rejection Reasons:
2026-01-04 16:08:00,098 | INFO | src.screener.excel_screener | Metrics calculated: 100, Passed: 26, Rejected: 74, Insufficient bars: 0, Missing data: 0
2026-01-04 16:08:00,099 | INFO | src.screener.excel_screener | Max trades (adjusted for BULLISH): 8
2026-01-04 16:08:00,099 | INFO | src.screener.excel_screener | 
============================================================
2026-01-04 16:08:00,100 | INFO | src.screener.excel_screener | TOP PICKS:
2026-01-04 16:08:00,100 | INFO | src.screener.excel_screener | ============================================================
2026-01-04 16:08:00,100 | INFO | src.screener.excel_screener | INDUSTOWER | Score:  47.37 | Price: Rs. 442.05 | BULLISH_TREND,HIGH_VOLUME,STRONG_TREND
2026-01-04 16:08:00,101 | INFO | src.screener.excel_screener | HINDALCO   | Score:  42.61 | Price: Rs. 925.70 | BULLISH_TREND,HIGH_VOLUME,STRONG_TREND
2026-01-04 16:08:00,101 | INFO | src.screener.excel_screener | COALINDIA  | Score:  39.61 | Price: Rs. 427.90 | BULLISH_TREND,HIGH_VOLUME,STRONG_TREND
2026-01-04 16:08:00,101 | INFO | src.screener.excel_screener | BLUEDART   | Score:  34.99 | Price: Rs.5593.50 | NEAR_EMA20,HIGH_VOLUME
2026-01-04 16:08:00,102 | INFO | src.screener.excel_screener | UPL        | Score:  34.61 | Price: Rs. 804.65 | BULLISH_TREND
2026-01-04 16:08:01,717 | INFO | src.screener.excel_screener | Written 8 results to Excel: SCREENER_OUTPUT
2026-01-04 16:08:02,235 | INFO | src.screener.excel_screener | ============================================================
2026-01-04 16:08:02,235 | INFO | src.screener.excel_screener | SCREENER COMPLETE
2026-01-04 16:08:02,235 | INFO | src.screener.excel_screener | ============================================================
